1	0	1	0.5
1	0	2	0.6785714285714286
1	0	3	0.5
1	0	4	0.5227272727272727
1	0	6	0.5
1	0	7	0.5
1	0	8	0.5
1	0	9	0.5
1	0	10	0.3181818181818182
1	0	11	0.5
1	1	3	0.5
1	1	4	0.2
1	1	5	0.5
1	1	7	0.4642857142857143
1	1	10	0.35
1	1	11	0.5
1	2	2	0.5
1	2	4	0.17857142857142855
1	2	7	0.5
1	2	8	0.4666666666666667
1	2	10	0.4444444444444444
1	3	1	0.5
1	3	2	0.5
1	3	3	0.5
1	3	4	0.5303030303030303
1	3	5	0.5
1	3	6	0.5
1	3	7	0.5
1	3	8	0.5
1	3	9	0.5
1	3	10	0.5
1	3	11	0.5
1	4	1	0.5
1	4	2	0.5
1	4	4	0.4
1	4	6	0.5
1	4	7	0.5
1	4	8	0.43333333333333335
1	4	9	0.5
1	4	10	0.4583333333333333
1	4	11	0.5
1	5	2	0.5
1	5	3	0.5416666666666667
1	5	5	0.5
1	5	6	0.5
1	5	7	0.5
1	5	8	0.5
1	5	9	0.5
1	5	10	0.5
1	6	0	0.5
1	6	1	0.5
1	6	2	0.5
1	6	4	0.5
1	6	5	0.5
1	6	7	0.5
1	6	9	0.5
1	6	10	0.5
1	6	11	0.5
1	7	1	0.5
1	7	2	0.5
1	7	4	0.5
1	7	6	0.5
1	7	7	0.5
1	7	8	0.5
1	7	9	0.5
1	7	10	0.5
1	7	11	0.6363636363636364
1	8	2	0.5
1	8	3	0.5
1	8	7	0.5
1	8	10	0.5
1	8	11	0.5384615384615384
1	9	0	0.5
1	9	1	0.5
1	9	2	0.5
1	9	3	0.5
1	9	4	0.5
1	9	5	0.5
1	9	6	0.7272727272727273
1	9	7	0.5
1	9	9	0.5
1	9	10	0.5
1	10	2	0.5
1	10	4	0.5
1	10	6	0.8846153846153846
1	10	7	0.5
1	10	8	0.5
1	10	10	0.5
1	11	0	0.5
1	11	1	0.5
1	11	2	0.5
1	11	3	0.5
1	11	4	0.5
1	11	5	0.5
1	11	7	0.5
1	11	9	0.5
1	12	0	0.5
1	12	2	0.5
1	12	3	0.5
1	12	4	0.5
1	12	7	0.5
1	12	8	0.5
1	12	10	0.5
1	13	2	0.5
1	13	4	0.5
1	13	5	0.5
1	13	7	0.5
1	13	8	0.5
1	13	10	0.5
1	13	11	0.5
1	14	2	0.5
1	14	4	0.5
1	14	7	0.5
1	14	8	0.5
1	14	9	0.5
1	14	10	0.5
1	14	11	0.5
1	15	2	0.5
1	15	4	0.5
1	15	5	0.5
1	15	7	0.5
1	15	9	0.5
1	15	10	0.5
1	16	2	0.5
1	16	4	0.5
1	16	7	0.5
1	16	10	0.5
1	16	11	0.5
1	17	0	0.5
1	17	2	0.5
1	17	4	0.5
1	17	6	0.5
1	17	7	0.5
1	17	11	0.5
1	18	2	0.5
1	18	4	0.5
1	18	7	0.5
1	18	8	0.5
1	18	10	0.5
1	18	11	1.0
1	19	2	0.5
1	19	3	0.5
1	19	7	0.45
1	20	2	0.5
1	20	3	0.5
1	20	4	0.5
1	20	5	0.5
1	20	6	0.5
1	20	7	0.5
1	20	10	0.5
1	20	11	0.5
1	21	2	0.5
1	21	4	0.5
1	21	5	0.5
1	21	7	0.5
1	21	9	0.5
1	21	10	0.5
1	21	11	0.5
1	22	0	0.5
1	22	1	0.5
1	22	2	0.5
1	22	6	0.5
1	22	10	0.5
1	23	2	0.5
1	23	3	0.5
1	23	4	0.5
1	23	5	0.5
1	23	7	0.5
1	23	9	0.5
1	23	10	0.5
1	23	11	0.5
1	24	4	0.5
1	24	5	0.5
1	24	6	0.5
1	24	7	0.5
1	24	10	0.5
1	24	11	0.5
1	25	0	0.5
1	25	1	0.5
1	25	2	0.5
1	25	4	0.5
1	25	5	0.5
1	25	7	0.5
1	25	8	0.5
1	25	9	0.5
1	25	10	0.5
1	26	2	0.5
1	26	3	0.5
1	26	4	0.5
1	26	7	0.5
1	26	8	0.5
1	26	9	0.5
1	26	10	0.5
1	26	11	0.5
1	27	2	0.5
1	27	9	0.5
1	27	10	0.5
1	28	2	0.5
1	28	4	0.5
1	28	7	0.5
1	28	10	0.5
1	29	4	0.5
1	29	5	0.5
1	29	7	0.5
1	29	10	0.5
1	30	2	0.5
1	30	3	0.5
1	30	4	0.5
1	30	5	0.5
1	30	7	0.5
1	30	8	0.5
1	30	10	0.5
1	30	11	0.5
1	31	0	0.5
1	31	1	0.5
1	31	2	0.5
1	31	4	0.5
1	31	7	0.5
1	31	8	0.5
1	31	10	0.5
1	32	2	0.5
1	32	10	0.5
1	32	11	0.5
1	33	2	0.5
1	33	3	0.5
1	33	7	0.5
1	33	10	0.5
1	34	2	0.5
1	34	4	0.5
1	34	6	0.5
1	34	8	0.5
1	34	10	0.5
1	35	4	0.5
1	35	7	0.5
1	35	9	0.5
1	36	0	0.5
1	36	1	0.5
1	36	2	0.5
1	36	8	0.5
1	36	11	0.5
1	37	1	0.5
1	37	2	0.5
1	37	3	0.5
1	37	6	0.5
1	37	7	0.5
1	37	8	0.5
1	37	9	0.5
1	37	10	0.5
1	37	11	0.5
1	38	0	0.5
1	38	2	0.5
1	38	3	0.5
1	38	4	0.5
1	38	5	0.5
1	38	7	0.5
1	38	8	0.5
1	38	9	0.5
1	38	10	0.5
1	39	2	0.5
1	39	3	0.5
1	39	5	0.5
1	39	9	0.5
1	39	11	0.5
1	40	2	0.5
1	40	9	0.5
1	40	10	0.5
1	40	11	0.5
1	41	4	0.5
1	41	5	0.5
1	41	7	0.5
1	41	10	0.5
1	41	11	0.5
1	42	2	0.5
1	42	3	0.5
1	42	4	0.5
1	42	5	0.5
1	42	7	0.5
1	42	8	0.5
1	42	9	0.5
1	42	10	0.5
1	42	11	0.5
1	43	2	0.5
1	43	4	0.5
1	43	5	0.5
1	43	7	0.5
1	43	9	0.5
1	43	10	0.5
1	44	2	0.5
1	44	4	0.5
1	44	6	0.5
1	44	7	0.5
1	44	8	0.5
1	44	10	0.5
1	44	11	0.5
1	45	2	0.5
1	45	4	0.5
1	45	5	0.5
1	45	7	0.5
1	45	8	0.5
1	45	10	0.5
1	46	0	0.5
1	46	1	0.5
1	46	2	0.5
1	46	3	0.5
1	46	7	0.5
1	46	9	0.5
1	46	10	0.5
1	46	11	0.5
1	47	0	0.5
1	47	1	0.5
1	47	2	0.5
1	47	3	0.5
1	47	4	0.5
1	47	5	0.5
1	47	7	0.5
1	47	9	0.5
1	47	10	0.5
1	47	11	0.5
1	48	1	0.5
1	48	2	0.5
1	48	3	0.5
1	48	4	0.5
1	48	6	0.5
1	48	7	0.5
1	48	10	0.5
1	48	11	0.5
1	49	0	0.5
1	49	1	0.5
1	49	2	0.5
1	49	3	0.5
1	49	4	0.5
1	49	5	0.5
1	49	7	0.5
1	49	10	0.5
1	50	2	0.5
1	50	3	0.5
1	50	4	0.5
