1	0	0	0.5
1	0	1	0.4642857142857143
1	0	2	0.6666666666666667
1	0	3	0.33333333333333337
1	0	4	0.5
1	0	5	0.4666666666666667
1	0	7	0.4230769230769231
1	0	10	0.5
1	0	11	0.5
1	1	0	0.5
1	1	1	0.4166666666666667
1	1	2	0.18181818181818182
1	1	3	0.5
1	1	4	0.5
1	1	5	0.5
1	1	7	0.4166666666666667
1	1	9	0.5
1	1	10	0.5
1	2	2	0.5999999999999999
1	2	4	0.5
1	2	7	0.5
1	3	2	0.5857142857142856
1	3	3	0.5
1	3	4	0.5
1	3	7	0.5
1	3	9	0.041666666666666685
1	3	10	0.5
1	3	11	0.5
1	4	2	0.575
1	4	3	0.5
1	4	4	0.5
1	4	7	0.5
1	4	9	0.7307692307692308
1	4	10	0.75
1	4	11	0.5
1	5	0	0.5
1	5	1	0.5
1	5	4	0.5
1	5	5	0.5
1	5	7	0.5
1	5	8	0.6153846153846154
1	5	10	0.6
1	5	11	0.5
1	6	0	0.5
1	6	1	0.5
1	6	2	0.45
1	6	3	0.4230769230769231
1	6	4	0.5
1	6	7	0.45454545454545453
1	6	9	0.40909090909090906
1	6	10	0.8214285714285714
1	7	0	0.5
1	7	1	0.5
1	7	2	0.5
1	7	4	0.5
1	7	5	0.5
1	8	2	0.5
1	8	3	0.5
1	8	4	0.5
1	8	7	0.5
1	8	8	0.4166666666666667
1	8	10	0.3888888888888889
1	9	0	0.5
1	9	1	0.5
1	9	4	0.5
1	9	8	0.46153846153846156
1	9	10	0.5
1	9	11	0.5
1	10	3	0.45
1	10	4	0.5
1	10	5	0.5
1	10	8	0.4285714285714286
1	10	10	0.6944444444444444
1	10	11	0.5
1	11	7	0.5
1	11	9	0.5
1	11	10	0.45
1	12	2	0.5
1	12	3	0.5
1	12	4	0.5
1	12	8	0.5
1	12	9	0.5
1	12	10	0.5
1	13	0	0.5
1	13	2	0.5
1	13	7	0.5
1	13	9	0.5
1	13	10	0.5
1	14	4	0.5
1	14	7	0.5
1	14	9	0.5
1	14	10	0.5
1	14	11	0.5
1	15	2	0.5
1	15	4	0.46153846153846156
1	15	5	0.5
1	15	7	0.4583333333333333
1	15	10	0.5
1	16	2	0.5
1	16	4	0.5
1	16	7	0.5
1	16	8	0.5
1	16	10	0.5
1	16	11	0.5
1	17	1	0.5
1	17	2	0.5
1	17	4	0.5
1	17	6	0.5
1	17	7	0.5
1	17	8	0.5
1	17	11	0.5
1	18	2	0.5
1	18	4	0.5
1	18	7	0.5
1	18	8	0.5
1	18	9	0.5
1	18	10	0.5
1	19	4	0.5
1	19	5	0.5
1	19	6	0.5
1	19	7	0.5
1	19	10	0.5
1	19	11	0.5
1	20	2	0.5
1	20	4	0.5
1	20	5	0.5
1	20	7	0.45454545454545453
1	20	9	0.5
1	20	10	0.5
1	21	1	0.5
1	21	4	0.5
1	21	9	0.5
1	21	10	0.5
1	21	11	0.5
1	22	0	0.5
1	22	1	0.5
1	22	2	0.5
1	22	4	0.5
1	22	6	0.5
1	22	7	0.5
1	22	9	0.5
1	22	10	0.5
1	22	11	0.5
1	23	2	0.5
1	23	3	0.5
1	23	7	0.5
1	23	9	0.5
1	23	10	0.5
1	23	11	0.5
1	24	2	0.5
1	24	4	0.5
1	24	5	0.5
1	24	7	0.4444444444444444
1	24	10	0.5
1	24	11	0.5
1	25	2	0.5
1	25	3	0.5
1	25	4	0.5
1	25	5	0.5
1	25	6	0.5
1	25	7	0.5
1	25	10	0.5
1	25	11	0.5
1	26	1	0.5
1	26	2	0.5
1	26	3	0.5
1	26	4	0.5
1	26	5	0.5
1	26	6	0.5
1	26	7	0.5
1	26	8	0.5
1	26	9	0.5
1	26	10	0.5
1	26	11	0.5
1	27	0	0.5
1	27	1	0.5
1	27	2	0.5
1	27	3	0.5
1	27	4	0.5
1	27	5	0.5
1	27	7	0.5
1	27	8	0.5
1	27	9	0.5
1	27	10	0.5
1	27	11	0.5
1	28	0	0.5
1	28	1	0.5
1	28	2	0.5
1	28	3	0.5
1	28	4	0.5
1	28	5	0.5
1	28	6	0.5
1	28	7	0.5
1	28	9	0.5
1	28	10	0.5
1	29	3	0.5
1	29	4	0.5
1	29	5	0.5
1	29	7	0.5
1	29	10	0.5
1	30	4	0.5
1	30	5	0.5
1	30	7	0.5
1	30	8	0.5
1	30	10	0.5
1	30	11	0.5
1	31	2	0.5
1	31	3	0.5
1	31	4	0.5
1	31	6	0.5
1	31	7	0.5
1	32	2	0.5
1	32	3	0.5
1	32	4	0.5
1	32	5	0.5
1	32	6	0.5
1	32	7	0.5
1	32	9	0.5
1	32	10	0.5
1	32	11	0.5
1	33	0	0.5
1	33	1	0.5
1	33	2	0.5
1	33	4	0.5
1	33	5	0.5
1	33	7	0.5
1	33	8	0.5
1	33	9	0.5
1	33	10	0.5
1	34	2	0.5
1	34	4	0.5
1	34	7	0.5
1	34	8	0.5
1	34	9	0.5
1	34	10	0.5
1	34	11	0.5
1	35	0	0.5
1	35	1	0.5
1	35	2	0.5
1	35	3	0.5
1	35	4	0.5
1	35	5	0.5
