1	0	0.24374821782112122
1	1	0.24576079845428467
1	2	0.24140992760658264
1	3	0.24449707567691803
1	4	0.2081361562013626
1	5	0.24591729044914246
1	6	0.22319138050079346
1	7	0.23494933545589447
1	8	0.23329415917396545
1	9	0.24530473351478577
1	10	0.20326079428195953
1	11	0.19370165467262268
1	12	0.20028801262378693
1	13	0.22016265988349915
1	14	0.21994012594223022
1	15	0.2219311147928238
1	16	0.2164021134376526
1	17	0.2124996930360794
1	18	0.21763940155506134
1	19	0.19756366312503815
1	20	0.2033059149980545
1	21	0.24741517007350922
1	22	0.1847885251045227
1	23	0.2272646278142929
1	24	0.1745908260345459
1	25	0.17266280949115753
1	26	0.1952916383743286
1	27	0.20180648565292358
1	28	0.22072996199131012
1	29	0.17278841137886047
1	30	0.2621196508407593
1	31	0.25341910123825073
1	32	0.16877323389053345
1	33	0.20663464069366455
1	34	0.1589978039264679
1	35	0.2077879160642624
1	36	0.20038296282291412
1	37	0.16040882468223572
1	38	0.18968307971954346
1	39	0.1500670611858368
1	40	0.1611754298210144
1	41	0.21287012100219727
1	42	0.17404907941818237
1	43	0.17069773375988007
1	44	0.21870534121990204
1	45	0.19066698849201202
1	46	0.15799330174922943
1	47	0.17530012130737305
1	48	0.16925650835037231
1	49	0.23940417170524597
1	50	0.1937325894832611
1	51	0.16226810216903687
1	52	0.1563258022069931
1	53	0.18536849319934845
1	54	0.24264857172966003
1	55	0.12141340970993042
1	56	0.12534740567207336
1	57	0.1277719885110855
1	58	0.1557713747024536
1	59	0.1368108093738556
1	60	0.21383671462535858
1	61	0.28191229701042175
1	62	0.19793182611465454
1	63	0.1872767210006714
1	64	0.14341336488723755
1	65	0.2616802752017975
1	66	0.1906737983226776
1	67	0.1943526417016983
1	68	0.21739794313907623
1	69	0.19666767120361328
1	70	0.19506661593914032
1	71	0.10438331216573715
1	72	0.14969463646411896
1	73	0.1582292914390564
1	74	0.1544041782617569
1	75	0.13107161223888397
1	76	0.2135303020477295
1	77	0.18078462779521942
1	78	0.19844751060009003
1	79	0.19763480126857758
1	80	0.21694079041481018
1	81	0.15628433227539062
1	82	0.11906158179044724
1	83	0.12492647022008896
1	84	0.14008626341819763
1	85	0.19460758566856384
1	86	0.15008848905563354
1	87	0.13130313158035278
1	88	0.22409947216510773
1	89	0.12242694944143295
1	90	0.2604254484176636
1	91	0.26919034123420715
1	92	0.11852066218852997
1	93	0.10179124027490616
1	94	0.13923458755016327
1	95	0.17162103950977325
1	96	0.19375532865524292
1	97	0.08539099991321564
1	98	0.15138335525989532
1	99	0.18288132548332214
1	100	0.13846616446971893
1	101	0.23006786406040192
1	102	0.16576208174228668
1	103	0.19254769384860992
1	104	0.09083115309476852
1	105	0.15297646820545197
1	106	0.16464342176914215
1	107	0.08740092813968658
1	108	0.154264435172081
1	109	0.13388168811798096
1	110	0.32361775636672974
1	111	0.12517283856868744
1	112	0.2179982215166092
1	113	0.15906675159931183
1	114	0.13496346771717072
1	115	0.09068799018859863
1	116	0.18838544189929962
1	117	0.31237974762916565
1	118	0.18321830034255981
1	119	0.169230118393898
1	120	0.14424268901348114
1	121	0.15570135414600372
1	122	0.19267559051513672
1	123	0.29367995262145996
1	124	0.18217508494853973
1	125	0.26195862889289856
1	126	0.24649329483509064
1	127	0.29514279961586
1	128	0.19453021883964539
1	129	0.16666175425052643
1	130	0.12403492629528046
1	131	0.1944136768579483
1	132	0.12658116221427917
1	133	0.14086836576461792
1	134	0.24131526052951813
1	135	0.18525779247283936
1	136	0.18598942458629608
1	137	0.18744686245918274
1	138	0.1075274646282196
1	139	0.1817653626203537
1	140	0.25838395953178406
1	141	0.15303702652454376
1	142	0.12254417687654495
1	143	0.1263883113861084
1	144	0.180617094039917
1	145	0.17426449060440063
1	146	0.20213168859481812
1	147	0.13457238674163818
1	148	0.16260233521461487
1	149	0.15717142820358276
1	150	0.26694169640541077
1	151	0.2752484679222107
1	152	0.1675778329372406
1	153	0.13804112374782562
1	154	0.14574594795703888
1	155	0.1482297033071518
1	156	0.19591158628463745
1	157	0.20357665419578552
1	158	0.11121372878551483
1	159	0.15324778854846954
1	160	0.148926243185997
1	161	0.2001141905784607
1	162	0.13441795110702515
1	163	0.22797544300556183
1	164	0.1798846274614334
1	165	0.15905091166496277
1	166	0.2265028953552246
1	167	0.22507886588573456
1	168	0.16768990457057953
1	169	0.21187956631183624
1	170	0.2006455808877945
1	171	0.16555918753147125
1	172	0.21151743829250336
1	173	0.20821896195411682
1	174	0.17816360294818878
1	175	0.23154637217521667
1	176	0.11288061738014221
1	177	0.23333841562271118
1	178	0.2984287738800049
1	179	0.1400984674692154
1	180	0.2171173095703125
1	181	0.19614410400390625
1	182	0.23602089285850525
1	183	0.13454662263393402
1	184	0.14381717145442963
1	185	0.12375464290380478
1	186	0.16230826079845428
1	187	0.16481828689575195
1	188	0.11925102770328522
1	189	0.14149148762226105
1	190	0.17702138423919678
1	191	0.15664786100387573
1	192	0.16181235015392303
1	193	0.15144729614257812
1	194	0.1566753089427948
1	195	0.19140730798244476
1	196	0.0906510055065155
1	197	0.30202969908714294
1	198	0.181880384683609
1	199	0.2421383261680603
1	200	0.14040575921535492
1	201	0.2955239415168762
1	202	0.19626234471797943
1	203	0.13082683086395264
1	204	0.21488606929779053
1	205	0.12609721720218658
1	206	0.22661173343658447
1	207	0.15809451043605804
1	208	0.23148617148399353
1	209	0.23655080795288086
1	210	0.1734970211982727
1	211	0.12654756009578705
1	212	0.18607211112976074
1	213	0.1846386045217514
1	214	0.16886590421199799
1	215	0.13564227521419525
1	216	0.11656185239553452
1	217	0.18448518216609955
1	218	0.18548324704170227
1	219	0.14725448191165924
1	220	0.16386835277080536
1	221	0.15582922101020813
1	222	0.14500384032726288
1	223	0.08622533828020096
1	224	0.12497320026159286
1	225	0.1794891506433487
1	226	0.16835200786590576
1	227	0.11648955941200256
1	228	0.09201883524656296
1	229	0.20049408078193665
1	230	0.18860077857971191
1	231	0.17034924030303955
1	232	0.25273603200912476
1	233	0.1490389108657837
1	234	0.18089905381202698
1	235	0.17932099103927612
1	236	0.13508440554141998
1	237	0.1496075987815857
1	238	0.2174822837114334
1	239	0.1467541605234146
1	240	0.12860557436943054
1	241	0.18052035570144653
1	242	0.22134363651275635
1	243	0.21657676994800568
1	244	0.20214860141277313
1	245	0.1632385551929474
1	246	0.19196583330631256
1	247	0.1646592617034912
1	248	0.13213957846164703
1	249	0.15158560872077942
1	250	0.19206523895263672
1	251	0.16194643080234528
1	252	0.18308968842029572
1	253	0.18315507471561432
1	254	0.1635735034942627
1	255	0.11784148216247559
1	256	0.14223922789096832
1	257	0.1600458174943924
1	258	0.13197340071201324
1	259	0.23703120648860931
1	260	0.14438535273075104
1	261	0.1597062051296234
1	262	0.24315200746059418
1	263	0.14125226438045502
1	264	0.15787510573863983
1	265	0.15790681540966034
1	266	0.1800965517759323
1	267	0.15596696734428406
1	268	0.3224679231643677
1	269	0.1930283159017563
1	270	0.14815670251846313
1	271	0.1724478304386139
1	272	0.2024381011724472
1	273	0.19865939021110535
1	274	0.1542138159275055
1	275	0.15295013785362244
1	276	0.1541416198015213
1	277	0.18073657155036926
1	278	0.2315858006477356
1	279	0.1352023035287857
1	280	0.12177851051092148
1	281	0.1527777463197708
1	282	0.18180371820926666
1	283	0.14742489159107208
1	284	0.12592093646526337
1	285	0.19458745419979095
1	286	0.14589659869670868
1	287	0.13445383310317993
1	288	0.1353674829006195
1	289	0.13350513577461243
1	290	0.1538359373807907
1	291	0.19598841667175293
1	292	0.13822270929813385
1	293	0.1825575977563858
1	294	0.23942172527313232
1	295	0.09077516198158264
1	296	0.11083913594484329
1	297	0.18509957194328308
1	298	0.19852416217327118
1	299	0.10501199960708618
1	300	0.17285402119159698
1	301	0.25874826312065125
1	302	0.13254763185977936
1	303	0.11664346605539322
1	304	0.156756192445755
1	305	0.21687819063663483
1	306	0.12781475484371185
1	307	0.0829954594373703
1	308	0.17841920256614685
1	309	0.19600649178028107
1	310	0.18411555886268616
1	311	0.08149755001068115
1	312	0.14281289279460907
1	313	0.1514803022146225
1	314	0.07913292199373245
1	315	0.09951386600732803
1	316	0.19543860852718353
1	317	0.17435438930988312
1	318	0.14121632277965546
1	319	0.156621053814888
1	320	0.14756934344768524
1	321	0.19517461955547333
1	322	0.11652001738548279
1	323	0.17691104114055634
1	324	0.1752103865146637
1	325	0.19453930854797363
1	326	0.1882786899805069
1	327	0.3045842945575714
1	328	0.1491135209798813
1	329	0.12054605036973953
1	330	0.20157308876514435
1	331	0.07758510112762451
1	332	0.12471204996109009
1	333	0.1578884869813919
1	334	0.17430104315280914
1	335	0.14226412773132324
1	336	0.13053546845912933
1	337	0.22748900949954987
1	338	0.2656780183315277
1	339	0.1453608125448227
1	340	0.18043753504753113
1	341	0.26034072041511536
1	342	0.23203670978546143
1	343	0.17592865228652954
1	344	0.10154234617948532
1	345	0.14439724385738373
1	346	0.11447293311357498
1	347	0.15612715482711792
1	348	0.16731581091880798
1	349	0.24687691032886505
1	350	0.19995371997356415
1	351	0.1264904886484146
1	352	0.22136980295181274
1	353	0.1398477554321289
1	354	0.21452665328979492
1	355	0.2655080258846283
1	356	0.40768080949783325
1	357	0.1915966272354126
1	358	0.262963205575943
1	359	0.22974084317684174
1	360	0.17258305847644806
1	361	0.11856579780578613
1	362	0.15925562381744385
1	363	0.23500853776931763
1	364	0.2141837328672409
1	365	0.15969324111938477
1	366	0.19047628343105316
1	367	0.26928701996803284
2	0	0.2079440802335739
2	1	0.20195689797401428
2	2	0.17293694615364075
2	3	0.10195328295230865
2	4	0.1457769125699997
2	5	0.14340166747570038
2	6	0.22309347987174988
2	7	0.24028734862804413
2	8	0.1924140453338623
2	9	0.13836823403835297
2	10	0.14965227246284485
2	11	0.11585560441017151
2	12	0.21033717691898346
2	13	0.20045097172260284
2	14	0.22478197515010834
2	15	0.20853152871131897
2	16	0.18412767350673676
2	17	0.1868366003036499
2	18	0.10178273916244507
2	19	0.21631677448749542
2	20	0.1179039403796196
2	21	0.14822204411029816
2	22	0.13465481996536255
2	23	0.21964918076992035
2	24	0.2868571877479553
2	25	0.20090726017951965
2	26	0.16539394855499268
2	27	0.2563764750957489
2	28	0.09249383211135864
2	29	0.15465447306632996
2	30	0.14628727734088898
2	31	0.2164127379655838
2	32	0.18964187800884247
2	33	0.20689553022384644
2	34	0.17202216386795044
2	35	0.1659594476222992
2	36	0.22354361414909363
2	37	0.17317332327365875
2	38	0.2247103899717331
2	39	0.14962312579154968
2	40	0.1632457971572876
2	41	0.1765477955341339
2	42	0.22597728669643402
2	43	0.16639669239521027
2	44	0.21601292490959167
2	45	0.12884129583835602
2	46	0.16790547966957092
2	47	0.14941757917404175
2	48	0.1524020880460739
2	49	0.1188519224524498
2	50	0.1420130431652069
2	51	0.140906423330307
2	52	0.13461478054523468
2	53	0.13338035345077515
2	54	0.2141796201467514
2	55	0.15515834093093872
2	56	0.21564777195453644
2	57	0.18126699328422546
