1	665	0	0.9715056821524378
1	665	1	0.9253065819833793
1	665	2	0.9164637301830535
1	665	3	1.376685266909392
1	665	4	1.116270721935835
1	665	5	0.8319261911753062
1	665	6	1.0121103922526042
1	665	7	0.9392804471676626
1	665	8	1.09332642188439
1	665	9	0.926377500806536
1	665	10	1.3158516161369556
1	665	11	0.9702459597120098
1	665	12	0.9065134409311656
1	665	13	1.1607397671403556
1	665	14	1.2435177167256672
1	665	15	0.6993353171426742
1	665	16	0.8176109329193176
1	665	17	1.1499884128570557
1	665	18	1.3369370551958477
1	665	19	0.8763227770405431
1	665	20	1.7890335321426392
1	665	21	0.9363592952662121
1	665	22	1.0609557948161645
1	665	23	0.7386278005746695
1	665	24	0.612935534978317
1	665	25	0.608128529674602
1	665	26	0.8475939432779948
1	665	27	0.9184551239013672
1	665	28	0.5872523444039481
2	665	0	0.9717286081025095
2	665	1	0.9742054332386364
2	665	2	0.8663260794974662
2	665	3	1.325105226956881
2	665	4	1.0870322555792136
2	665	5	0.8251919786469275
2	665	6	0.9809790517769608
2	665	7	0.8910128593444824
2	665	8	1.1195251024686372
2	665	9	0.9332592146737235
2	665	10	1.337507096547929
2	665	11	0.9447552530389083
2	665	12	0.881360066211437
2	665	13	1.251719731156544
2	665	14	1.2202093941824776
2	665	15	0.6977483355809772
2	665	16	0.8165775587578782
2	665	17	1.0968726873397827
2	665	18	1.2933190998278166
2	665	19	0.8389945733742635
2	665	20	1.7311767809318774
2	665	21	0.9457361210775639
2	665	22	1.056234263410472
2	665	23	0.8656283546896542
2	665	24	0.6062695185343424
2	665	25	0.6288758030644169
2	665	26	0.840976805914016
2	665	27	0.9179260500015751
2	665	28	0.5902784281763537
3	665	0	0.9466776682918233
3	665	1	0.9411450113568988
3	665	2	0.8655594921616651
3	665	3	1.3018978663853236
3	665	4	1.105485884869685
3	665	5	0.844237564394138
3	665	6	0.9911314787688079
3	665	7	0.8786130138033059
3	665	8	1.1078179992071473
3	665	9	0.9673425810677665
3	665	10	1.2406230253331803
3	665	11	0.9300142589368319
3	665	12	0.8720140021464546
3	665	13	1.290195095923639
3	665	14	1.241897741953532
3	665	15	0.6237536960177952
3	665	16	0.7910254983340993
3	665	17	1.079890251159668
3	665	18	1.2983457777235243
3	665	19	0.8336285621889176
3	665	20	1.7299344611890388
3	665	21	0.9023231324695405
3	665	22	1.051705063030284
3	665	23	0.8435158362755408
3	665	24	0.5766894691868832
3	665	25	0.6109250626474056
3	665	26	0.8292986551920573
3	665	27	0.9121734249976373
3	665	28	0.591690129247205
4	665	0	0.9572950585346539
4	665	1	0.963324887411935
4	665	2	0.8833730061848958
4	665	3	1.3014722753454138
4	665	4	1.0017332949880826
4	665	5	0.8537697531960228
4	665	6	0.9314843725970411
4	665	7	0.9556690257984203
4	665	8	1.0493013654436385
4	665	9	0.899282727922712
4	665	10	1.2820166972146105
4	665	11	0.9157129575128424
4	665	12	0.8352654691107355
4	665	13	1.231277224892064
4	665	14	1.2350523471832275
4	665	15	0.685827150449648
4	665	16	0.8466294381821725
4	665	17	1.1052743196487427
4	665	18	1.304681476793791
4	665	19	0.7614876168673156
4	665	20	1.6214492321014404
4	665	21	0.895594733101981
4	665	22	1.054488894813939
4	665	23	0.8810396345834883
4	665	24	0.5734219233194987
4	665	25	0.5567849717050228
4	665	26	0.8185918898809523
4	665	27	0.924597422281901
4	665	28	0.5932754648142847
5	665	0	0.9648218140566259
5	665	1	0.9306341807047526
5	665	2	0.9178773649446257
5	665	3	1.2831714771412037
5	665	4	1.0741939857357838
5	665	5	0.8540899103338068
5	665	6	0.9398370706810142
5	665	7	0.905185772355195
5	665	8	1.1112584686279297
5	665	9	0.9530948911394391
5	665	10	1.1463436297516325
5	665	11	0.9058384307443279
5	665	12	0.8413330980122383
5	665	13	1.3119545794547873
5	665	14	1.1840798187255859
5	665	15	0.7379259012513242
5	665	16	0.8066690401144964
5	665	17	1.0817435293486624
5	665	18	1.2580501154849404
5	665	19	0.7903779745101929
5	665	20	1.6772021953876202
5	665	21	0.966763558472402
5	665	22	1.0022574265797932
5	665	23	0.7796444748387192
5	665	24	0.5794619544077728
5	665	25	0.5897759177468039
5	665	26	0.8174330393473307
5	665	27	0.9010278024981099
5	665	28	0.5949390016753098
6	665	0	0.979043799710561
6	665	1	0.9518141065325055
6	665	2	0.8126133753600733
6	665	3	1.3152206965855189
6	665	4	1.0641846091060314
6	665	5	0.8341257409525791
6	665	6	1.0014045183048692
6	665	7	0.8803263786587133
6	665	8	1.0585392543247767
6	665	9	0.9455755167994006
6	665	10	1.2230620664708756
6	665	11	0.9473044466810162
6	665	12	0.8027653681767452
6	665	13	1.227422463773477
6	665	14	1.236074447631836
6	665	15	0.6707575362541772
6	665	16	0.7669011778750662
6	665	17	1.087075204560251
6	665	18	1.3040577737908614
6	665	19	0.8182748363864037
6	665	20	1.6344935099283855
6	665	21	0.9330707029862837
6	665	22	0.9594926225378159
6	665	23	0.9029756986177885
6	665	24	0.582299507270425
6	665	25	0.5877406924378639
6	665	26	0.8005201248895555
6	665	27	0.8935862859090169
6	665	28	0.6111642292567662
7	665	0	0.9530609177028178
7	665	1	0.9359684350355616
7	665	2	0.8708844627838969
7	665	3	1.308224814278739
7	665	4	1.004221447443558
7	665	5	0.7621974104541843
7	665	6	1.0545565582985101
7	665	7	0.915069191319168
7	665	8	1.0490744562432317
7	665	9	0.9420506707553206
7	665	10	1.2219106190240205
7	665	11	0.9579271304061989
7	665	12	0.8107670601167827
7	665	13	1.239562003843246
7	665	14	1.1670151519775391
7	665	15	0.6722291310628256
7	665	16	0.7780564952435189
7	665	17	1.1005957126617432
7	665	18	1.3218531151340431
7	665	19	0.7908631563186646
7	665	20	1.6493836660233756
7	665	21	0.9250361124674479
7	665	22	0.9407564798990885
7	665	23	0.8897586591315992
7	665	24	0.5723922858803959
7	665	25	0.5966558809633609
7	665	26	0.7953486669631231
7	665	27	0.8870750550300844
7	665	28	0.5989592979694235
8	665	0	0.9528569401921453
8	665	1	0.9410989241166549
